Student_ID,Gender,Age,Study_Hours_per_Day,Sleep_Hours,Attendance_Percentage,Assignments_Completed,Previous_Exam_Score,Internet_Access,Family_Income_Level,Final_Exam_Score,Study_Efficiency,Score_Improvement,Performance_Category
686,0,17,4,7,81,5,65,No,Low,63.3,15.825,-1.7000000000000028,1
687,0,19,9,8,79,8,63,No,Low,102.9,11.433333333333334,39.900000000000006,2
688,1,20,4,6,86,3,92,Yes,Low,75.6,18.9,-16.400000000000006,1
689,1,17,2,4,75,1,45,No,High,54.5,27.25,9.5,0
690,0,19,5,6,93,4,82,No,Low,79.7,15.94,-2.299999999999997,1
691,0,19,3,5,91,2,88,Yes,Medium,75.5,25.166666666666668,-12.5,1
692,0,17,9,6,85,1,81,Yes,Low,93.9,10.433333333333334,12.900000000000006,2
693,1,21,4,7,84,0,51,No,High,61.6,15.4,10.6,1
694,0,19,6,4,61,9,88,Yes,High,89.5,14.916666666666666,1.5,2
695,0,21,2,6,71,1,75,No,High,66.3,33.15,-8.700000000000003,1
696,0,17,6,4,99,5,41,No,Medium,82.1,13.683333333333332,41.1,1
697,1,21,3,4,68,7,50,Yes,Low,64.4,21.46666666666667,14.400000000000006,1
698,0,18,9,5,71,2,78,Yes,Low,88.5,9.833333333333334,10.5,2
699,0,20,2,5,85,8,73,No,Low,64.7,32.35,-8.299999999999997,1
700,1,19,9,7,68,8,65,No,Medium,82.4,9.155555555555557,17.400000000000006,1
701,0,20,5,8,69,1,57,No,Medium,58.5,11.7,1.5,0
702,0,21,8,4,91,7,60,No,High,82.3,10.2875,22.3,1
703,1,19,2,8,93,9,75,Yes,High,65.9,32.95,-9.099999999999994,1
704,0,21,6,7,79,4,79,No,Low,76.3,12.716666666666669,-2.700000000000003,1
705,1,18,3,4,98,3,91,Yes,Medium,84.8,28.266666666666666,-6.200000000000003,1
706,1,17,5,4,61,9,85,Yes,Medium,76.3,15.26,-8.700000000000003,1
707,0,19,8,8,60,4,83,No,Low,95.2,11.9,12.200000000000005,2
708,0,18,1,6,95,3,61,Yes,Low,56.9,56.9,-4.100000000000001,0
709,0,18,5,5,83,7,92,Yes,High,92.7,18.54,0.7000000000000028,2
710,0,19,3,6,86,3,69,No,High,66.4,22.133333333333336,-2.5999999999999943,1
711,1,21,4,8,61,9,89,Yes,High,80.9,20.225,-8.099999999999994,1
712,0,18,2,5,90,5,82,Yes,Low,62.8,31.4,-19.200000000000003,1
713,1,20,9,6,73,1,69,No,Low,92.5,10.27777777777778,23.5,2
714,0,18,3,5,61,4,47,No,High,57.1,19.03333333333333,10.1,0
715,0,21,2,4,88,5,73,No,High,58.6,29.3,-14.4,0
716,0,21,9,6,74,4,86,No,Medium,106.6,11.844444444444443,20.599999999999994,2
717,1,20,7,5,71,1,48,No,Medium,83.5,11.928571428571429,35.5,1
718,0,18,6,5,96,6,90,No,High,84.8,14.133333333333333,-5.200000000000003,1
719,0,21,1,5,87,3,59,No,High,49.7,49.7,-9.299999999999995,0
720,0,19,5,6,79,7,79,Yes,Medium,79.3,15.86,0.2999999999999971,1
721,0,17,3,7,98,6,64,Yes,High,75.0,25.0,11.0,1
722,1,17,1,6,83,6,58,No,Medium,46.1,46.1,-11.9,0
723,0,17,4,8,80,8,44,Yes,Medium,63.6,15.9,19.6,1
724,1,18,2,6,69,0,50,Yes,Medium,55.7,27.85,5.700000000000003,0
725,1,20,2,5,73,9,54,No,Low,62.5,31.25,8.5,1
726,1,21,3,4,96,5,47,Yes,Low,57.6,19.2,10.6,0
727,1,19,8,6,77,5,58,No,High,86.3,10.7875,28.3,2
728,1,19,8,6,83,5,62,Yes,Medium,81.7,10.2125,19.700000000000003,1
729,1,18,7,5,73,5,66,No,Low,92.3,13.185714285714283,26.3,2
730,0,17,6,4,93,9,79,Yes,High,88.5,14.75,9.5,2
731,1,18,9,4,71,6,71,Yes,High,84.7,9.411111111111111,13.700000000000005,1
732,1,20,4,8,81,9,65,Yes,High,79.3,19.825,14.299999999999995,1
733,1,20,1,6,65,5,66,No,High,50.9,50.9,-15.1,0
734,0,21,8,4,95,0,58,Yes,High,92.7,11.5875,34.7,2
735,0,21,7,4,95,2,89,Yes,Medium,102.1,14.585714285714284,13.099999999999994,2
736,1,20,7,7,81,1,81,No,High,88.7,12.671428571428573,7.700000000000003,2
737,0,20,3,7,73,5,68,No,Medium,64.1,21.366666666666664,-3.9000000000000057,1
738,1,20,4,4,75,7,78,Yes,Low,66.7,16.675,-11.299999999999995,1
739,1,18,9,8,95,2,80,Yes,High,101.5,11.27777777777778,21.5,2
740,0,20,6,4,84,9,72,Yes,Low,83.0,13.833333333333334,11.0,1
741,1,19,5,5,91,7,58,Yes,Medium,83.5,16.7,25.5,1
742,0,17,3,6,92,7,76,No,Medium,66.0,22.0,-10.0,1
743,0,20,9,8,95,4,58,Yes,Low,87.7,9.744444444444444,29.700000000000003,2
744,1,17,5,5,79,7,72,Yes,High,84.5,16.9,12.5,1
745,1,18,5,8,77,5,86,No,High,85.5,17.1,-0.5,2
746,0,17,4,5,97,4,55,Yes,Low,76.1,19.025,21.099999999999994,1
747,1,18,4,6,62,8,62,Yes,Low,63.4,15.85,1.3999999999999986,1
748,1,19,1,6,82,6,46,Yes,Low,47.0,47.0,1.0,0
749,1,18,7,7,91,7,65,No,High,94.3,13.471428571428572,29.3,2
750,0,18,9,5,75,0,71,No,High,98.9,10.988888888888887,27.90000000000001,2
751,0,21,3,7,64,1,51,Yes,High,47.6,15.866666666666667,-3.3999999999999986,0
752,1,20,2,5,63,7,47,Yes,Low,55.7,27.85,8.700000000000003,0
753,0,20,3,7,80,8,44,No,High,47.6,15.866666666666667,3.6000000000000014,0
754,0,19,1,6,99,3,81,Yes,Medium,63.1,63.1,-17.9,1
755,0,19,6,8,73,9,67,Yes,Low,76.7,12.783333333333331,9.700000000000005,1
756,0,20,7,7,98,9,92,No,High,109.2,15.6,17.200000000000003,2
757,0,21,2,5,90,8,44,No,Low,59.6,29.8,15.6,0
758,1,20,8,5,73,3,88,No,Medium,102.1,12.7625,14.099999999999994,2
759,1,21,6,6,65,9,65,Yes,Medium,82.5,13.75,17.5,1
760,1,19,4,5,71,9,44,Yes,Low,58.9,14.725,14.9,0
761,0,17,5,4,75,9,61,Yes,Low,67.9,13.580000000000002,6.900000000000006,1
762,0,19,8,8,76,8,54,Yes,Medium,82.4,10.3,28.40000000000001,1
763,1,19,3,7,82,6,52,No,Low,53.4,17.8,1.3999999999999986,0
764,0,18,3,8,73,1,67,Yes,Medium,65.7,21.9,-1.2999999999999972,1
765,1,18,4,6,66,8,72,Yes,Medium,61.6,15.4,-10.4,1
766,1,18,1,7,91,3,82,No,High,73.1,73.1,-8.900000000000006,1
767,1,18,9,7,74,7,62,No,Low,83.0,9.22222222222222,21.0,1
768,0,21,8,4,76,6,72,Yes,Low,89.6,11.2,17.599999999999994,2
769,0,20,8,6,93,6,82,No,High,101.7,12.7125,19.700000000000003,2
770,1,17,6,5,64,7,57,No,Medium,63.0,10.5,6.0,1
771,1,19,7,4,86,0,89,Yes,Low,91.4,13.05714285714286,2.4000000000000057,2
772,1,21,6,4,82,4,92,Yes,High,85.4,14.233333333333334,-6.599999999999994,2
773,1,17,9,8,99,1,69,Yes,High,96.3,10.7,27.3,2
774,0,21,3,8,73,1,65,Yes,Low,71.9,23.96666666666667,6.900000000000006,1
775,0,21,3,8,74,0,55,No,High,53.2,17.733333333333334,-1.7999999999999972,0
776,1,19,3,4,92,4,52,No,Medium,56.4,18.8,4.399999999999999,0
777,1,20,3,5,90,1,78,Yes,High,71.2,23.73333333333333,-6.799999999999997,1
778,0,18,9,7,94,3,72,Yes,Medium,101.0,11.22222222222222,29.0,2
779,0,20,4,8,76,2,65,No,Medium,73.8,18.45,8.799999999999997,1
780,1,19,7,5,87,2,87,Yes,Low,94.9,13.55714285714286,7.900000000000006,2
781,1,19,9,6,78,1,40,Yes,High,83.4,9.266666666666667,43.400000000000006,1
782,1,19,7,8,82,5,88,Yes,Medium,102.8,14.685714285714283,14.799999999999995,2
783,0,17,9,7,91,1,77,Yes,Medium,102.1,11.344444444444443,25.099999999999994,2
784,0,20,3,6,99,7,41,No,High,56.1,18.7,15.1,0
785,0,20,4,6,72,7,88,Yes,Medium,82.8,20.7,-5.200000000000003,1
786,1,21,8,7,79,4,45,No,High,75.7,9.4625,30.700000000000003,1
787,1,21,6,8,94,9,85,Yes,Low,87.2,14.533333333333331,2.200000000000003,2
788,0,21,5,4,64,6,89,Yes,Medium,83.8,16.759999999999998,-5.200000000000003,1
789,0,19,4,7,68,3,77,No,Medium,79.2,19.8,2.200000000000003,1
790,1,20,8,7,88,0,81,Yes,High,105.8,13.225,24.8,2
791,0,19,1,7,65,1,63,No,High,42.7,42.7,-20.3,0
792,0,17,9,6,84,9,57,Yes,High,90.0,10.0,33.0,2
793,1,21,1,5,90,9,66,Yes,High,63.4,63.4,-2.6000000000000014,1
794,0,19,8,4,81,3,80,Yes,Medium,104.3,13.0375,24.3,2
795,1,19,4,8,61,0,47,Yes,Low,66.1,16.525,19.099999999999994,1
796,1,17,9,8,64,7,67,Yes,Low,83.0,9.22222222222222,16.0,1
797,1,18,5,5,86,8,49,No,Low,69.4,13.88,20.40000000000001,1
798,1,20,3,7,84,3,56,No,Low,53.6,17.866666666666667,-2.3999999999999986,0
799,1,18,9,4,67,9,94,Yes,High,95.7,10.633333333333333,1.7000000000000028,2
800,1,21,9,8,60,2,68,Yes,Medium,85.2,9.466666666666669,17.200000000000003,2
801,1,19,4,8,79,1,45,No,Medium,61.7,15.425,16.700000000000003,1
802,0,17,4,7,82,4,53,No,Medium,68.8,17.2,15.799999999999995,1
803,1,17,8,5,91,2,61,Yes,High,96.7,12.0875,35.7,2
804,1,20,2,4,70,9,93,Yes,Medium,76.2,38.1,-16.799999999999997,1
805,0,18,9,5,98,6,45,No,High,83.4,9.266666666666667,38.400000000000006,1
806,0,20,6,5,83,5,65,Yes,Medium,86.9,14.483333333333334,21.90000000000001,2
807,0,19,9,4,70,0,78,No,Low,95.2,10.577777777777778,17.200000000000003,2
808,1,20,8,4,88,7,51,Yes,High,92.8,11.6,41.8,2
809,0,17,7,8,85,1,74,No,Medium,94.1,13.44285714285714,20.099999999999994,2
810,1,17,1,8,75,4,53,No,Low,44.7,44.7,-8.299999999999997,0
811,1,21,3,4,94,8,61,Yes,Low,75.6,25.2,14.599999999999994,1
812,1,21,2,6,79,7,90,No,Low,61.7,30.85,-28.3,1
813,1,19,5,8,62,1,62,Yes,High,58.4,11.68,-3.6000000000000014,0
814,0,18,5,6,60,8,87,Yes,High,70.8,14.16,-16.200000000000003,1
815,0,20,5,4,60,4,46,Yes,Medium,68.4,13.68,22.40000000000001,1
816,1,19,4,8,76,9,79,Yes,Low,71.4,17.85,-7.599999999999994,1
817,1,21,5,5,61,5,89,No,Medium,86.9,17.380000000000003,-2.0999999999999943,2
818,1,20,3,4,88,2,64,Yes,Medium,62.0,20.666666666666668,-2.0,1
819,0,21,1,7,79,2,52,Yes,Low,39.5,39.5,-12.5,0
820,1,20,5,6,65,9,60,Yes,Medium,65.5,13.1,5.5,1
821,1,18,9,4,67,7,80,Yes,High,87.1,9.677777777777775,7.099999999999994,2
822,0,19,9,4,88,9,49,No,Medium,99.0,11.0,50.0,2
823,0,20,4,8,92,9,92,Yes,Low,84.4,21.1,-7.599999999999994,1
824,1,17,3,8,62,1,94,No,High,75.2,25.066666666666663,-18.8,1
825,0,17,1,8,94,1,48,No,High,52.4,52.4,4.399999999999999,0
826,0,20,2,7,64,4,54,No,Medium,58.8,29.4,4.799999999999997,0
827,1,20,8,8,86,5,91,Yes,Medium,101.2,12.65,10.200000000000005,2
828,0,20,1,4,71,1,41,Yes,High,43.7,43.7,2.700000000000003,0
829,1,17,8,8,79,4,64,Yes,Medium,79.3,9.9125,15.299999999999995,1
830,0,17,7,5,79,6,52,Yes,Low,75.5,10.785714285714286,23.5,1
831,1,20,8,8,68,9,73,No,Medium,95.6,11.95,22.599999999999994,2
832,1,21,6,7,98,9,90,No,Medium,94.4,15.733333333333334,4.400000000000006,2
833,1,21,9,5,63,7,73,Yes,High,88.1,9.788888888888888,15.099999999999994,2
834,0,18,3,4,78,6,74,Yes,Medium,74.0,24.666666666666668,0.0,1
835,1,19,4,4,97,7,77,Yes,Medium,86.9,21.725,9.900000000000006,2
836,0,21,6,6,86,8,42,Yes,Medium,66.6,11.1,24.599999999999994,1
837,1,17,8,5,72,4,81,Yes,Low,101.0,12.625,20.0,2
838,1,21,5,6,72,4,45,Yes,Medium,70.6,14.12,25.599999999999994,1
839,0,18,3,5,81,9,94,Yes,Low,81.9,27.3,-12.099999999999994,1
840,1,18,6,5,87,3,87,No,Low,87.9,14.65,0.9000000000000057,2
841,1,19,4,7,81,8,88,No,Low,81.5,20.375,-6.5,1
842,0,21,9,6,78,4,58,No,Low,96.6,10.733333333333333,38.6,2
843,1,17,3,7,67,1,42,No,High,51.9,17.3,9.9,0
844,1,17,4,5,67,9,57,Yes,Low,57.9,14.475,0.8999999999999986,0
845,1,20,7,4,85,7,78,Yes,Medium,83.7,11.957142857142856,5.700000000000003,1
846,1,17,7,5,85,6,48,Yes,Low,69.7,9.957142857142856,21.700000000000003,1
847,0,19,4,7,82,7,91,Yes,Medium,88.0,22.0,-3.0,2
848,0,19,6,6,72,2,51,Yes,Low,66.0,11.0,15.0,1
849,1,17,3,6,87,3,44,No,High,60.7,20.23333333333333,16.700000000000003,1
850,0,17,6,7,68,4,42,Yes,Low,66.2,11.033333333333331,24.200000000000003,1
851,1,20,2,6,79,5,50,No,Low,47.7,23.85,-2.299999999999997,0
852,0,17,8,8,78,0,69,Yes,High,94.0,11.75,25.0,2
853,1,20,2,4,98,3,43,No,Low,62.6,31.3,19.6,1
854,1,20,7,4,71,9,44,Yes,Medium,63.9,9.128571428571428,19.9,1
855,1,17,9,4,74,4,40,No,Low,74.2,8.244444444444445,34.2,1
856,1,18,1,6,90,6,66,Yes,Low,54.4,54.4,-11.6,0
857,1,18,8,6,73,4,67,Yes,Low,87.7,10.9625,20.700000000000003,2
858,1,20,7,5,70,0,68,Yes,High,92.2,13.171428571428573,24.200000000000003,2
859,0,17,6,5,85,6,57,Yes,Low,74.3,12.383333333333333,17.299999999999997,1
860,1,18,6,4,86,7,51,No,Low,81.2,13.533333333333331,30.200000000000003,1
861,0,17,6,8,70,6,52,Yes,Medium,65.8,10.966666666666669,13.799999999999995,1
862,1,17,9,5,97,3,80,No,Low,107.1,11.9,27.099999999999994,2
863,0,17,2,5,93,7,41,Yes,Low,60.3,30.15,19.3,1
864,0,21,1,6,78,4,76,No,Low,63.8,63.8,-12.200000000000005,1
865,0,17,6,8,65,9,84,Yes,Low,92.1,15.35,8.099999999999994,2
866,1,21,8,4,97,8,55,Yes,Medium,96.1,12.0125,41.1,2
867,1,20,3,5,87,9,87,No,Medium,83.9,27.96666666666667,-3.0999999999999943,1
868,0,18,1,8,60,4,63,Yes,High,52.2,52.2,-10.799999999999995,0
869,1,18,9,8,94,0,74,Yes,Low,103.8,11.533333333333331,29.8,2
870,0,18,1,4,99,8,61,No,High,58.1,58.1,-2.8999999999999986,0
871,1,18,3,8,67,4,75,Yes,High,56.1,18.7,-18.9,0
872,0,18,8,8,66,5,50,No,Low,75.8,9.475,25.8,1
873,0,18,3,8,70,3,94,Yes,Medium,75.6,25.2,-18.40000000000001,1
874,1,18,4,5,98,5,85,No,Medium,75.4,18.85,-9.599999999999994,1
875,0,20,8,4,63,7,68,No,Low,90.1,11.2625,22.099999999999994,2
876,1,17,1,8,84,2,74,No,Low,49.8,49.8,-24.200000000000003,0
877,0,19,6,8,71,4,87,No,Medium,78.1,13.016666666666666,-8.900000000000006,1
878,0,21,1,5,85,1,93,Yes,Low,66.7,66.7,-26.3,1
879,1,19,1,4,97,1,54,Yes,Low,59.7,59.7,5.700000000000003,0
880,1,19,8,6,71,6,70,No,Low,84.3,10.5375,14.299999999999995,1
881,1,17,4,5,96,9,81,Yes,Medium,90.2,22.55,9.200000000000005,2
882,0,17,1,4,83,9,80,Yes,High,65.9,65.9,-14.099999999999994,1
883,1,17,7,8,75,9,82,Yes,High,86.3,12.328571428571427,4.299999999999997,2
884,0,18,5,4,72,5,55,No,Low,62.6,12.52,7.600000000000001,1
885,0,20,5,4,84,3,49,Yes,Medium,62.8,12.56,13.799999999999995,1
886,1,18,1,4,63,4,88,Yes,Low,66.1,66.1,-21.90000000000001,1
887,1,20,6,6,70,0,71,No,Medium,71.4,11.9,0.4000000000000057,1
888,0,20,9,4,91,6,90,Yes,Low,114.3,12.7,24.3,2
889,0,19,9,6,66,7,41,No,Medium,88.2,9.8,47.2,2
890,1,19,8,8,70,8,63,No,Medium,93.2,11.65,30.200000000000003,2
891,1,20,5,6,87,7,62,No,High,66.9,13.38,4.900000000000006,1
892,1,20,1,8,82,4,41,Yes,Low,48.0,48.0,7.0,0
893,1,18,9,8,82,2,77,Yes,High,104.4,11.6,27.40000000000001,2
894,1,18,1,6,87,9,70,No,High,53.1,53.1,-16.9,0
895,0,19,8,5,85,8,90,No,Medium,93.5,11.6875,3.5,2
896,0,17,5,7,84,5,79,No,Low,75.8,15.16,-3.200000000000003,1
897,0,20,3,4,88,4,65,No,Medium,61.4,20.466666666666665,-3.6000000000000014,1
898,0,18,7,7,78,2,68,No,Medium,79.6,11.37142857142857,11.599999999999994,1
899,1,19,7,4,92,5,42,No,Medium,71.4,10.2,29.40000000000001,1
900,1,18,9,4,95,2,53,Yes,Low,86.7,9.633333333333333,33.7,2
901,1,20,7,8,73,9,64,No,Low,91.5,13.071428571428571,27.5,2
902,0,20,3,4,73,5,87,No,Medium,78.7,26.23333333333333,-8.299999999999997,1
903,0,21,1,4,94,3,40,No,Low,58.2,58.2,18.200000000000003,0
904,1,17,8,6,89,1,92,Yes,Medium,96.5,12.0625,4.5,2
905,1,21,3,7,87,7,42,Yes,Low,47.9,15.966666666666669,5.899999999999999,0
906,0,19,8,6,76,3,93,Yes,Low,105.0,13.125,12.0,2
907,0,18,8,4,62,8,65,Yes,High,81.6,10.2,16.599999999999994,1
908,1,19,5,8,75,6,57,No,Medium,76.3,15.26,19.3,1
909,1,20,1,6,89,1,48,Yes,High,47.9,47.9,-0.1000000000000014,0
910,0,21,7,6,88,3,77,No,High,88.2,12.6,11.200000000000005,2
911,1,21,5,5,74,4,62,No,Medium,69.0,13.8,7.0,1
912,1,21,8,4,84,2,60,No,Medium,90.2,11.275,30.200000000000003,2
913,1,19,9,8,97,8,40,No,Low,95.1,10.566666666666666,55.1,2
914,0,20,7,6,97,4,60,No,Medium,89.1,12.728571428571428,29.099999999999994,2
915,0,18,7,6,82,1,66,No,High,94.0,13.428571428571429,28.0,2
916,0,18,1,8,84,2,81,Yes,High,61.6,61.6,-19.4,1
917,0,19,4,4,66,8,45,Yes,Medium,53.8,13.45,8.799999999999997,0
918,0,21,2,5,81,6,94,Yes,High,72.9,36.45,-21.099999999999994,1
919,0,17,2,6,76,1,83,Yes,Low,75.0,37.5,-8.0,1
920,0,19,2,5,77,8,75,Yes,High,57.1,28.55,-17.9,0
921,1,19,4,7,69,3,67,No,Low,72.5,18.125,5.5,1
922,1,20,1,4,69,8,84,Yes,High,57.3,57.3,-26.700000000000003,0
923,1,18,4,7,66,1,56,Yes,Low,58.2,14.55,2.200000000000003,0
924,1,19,2,7,97,9,79,Yes,Low,79.7,39.85,0.7000000000000028,1
925,1,19,5,7,86,3,91,No,Medium,90.2,18.04,-0.7999999999999972,2
926,1,21,3,4,92,4,42,No,Low,59.4,19.8,17.4,0
927,1,21,8,4,60,1,51,No,Medium,74.4,9.3,23.40000000000001,1
928,0,17,4,8,93,9,78,Yes,High,78.1,19.525,0.0999999999999943,1
929,0,20,1,5,63,0,51,Yes,High,42.3,42.3,-8.700000000000003,0
930,1,17,1,5,76,6,41,Yes,High,37.2,37.2,-3.799999999999997,0
931,1,21,3,8,63,9,85,Yes,Low,72.9,24.3,-12.099999999999994,1
932,0,18,9,8,85,0,61,Yes,High,93.9,10.433333333333334,32.900000000000006,2
933,1,21,7,7,63,7,62,No,High,86.7,12.385714285714286,24.700000000000003,2
934,1,20,2,8,60,2,69,Yes,Medium,61.6,30.8,-7.399999999999999,1
935,0,21,9,6,66,9,44,No,Medium,80.4,8.933333333333334,36.400000000000006,1
936,1,20,2,5,89,5,48,Yes,High,57.9,28.95,9.9,0
937,0,20,3,8,68,6,60,No,High,49.4,16.466666666666665,-10.6,0
938,1,20,2,6,94,9,50,No,Low,49.2,24.6,-0.7999999999999972,0
939,0,20,3,6,67,0,44,No,Low,54.7,18.23333333333333,10.700000000000005,0
940,0,20,6,6,83,5,74,No,High,82.5,13.75,8.5,1
941,0,18,9,6,78,6,66,Yes,Medium,90.8,10.088888888888889,24.8,2
942,1,17,9,7,95,5,88,Yes,High,113.7,12.633333333333333,25.700000000000003,2
943,0,19,7,6,86,3,41,Yes,Low,85.2,12.171428571428573,44.2,2
944,1,17,3,7,91,0,63,No,Medium,63.5,21.166666666666668,0.5,1
945,1,20,4,7,73,8,70,Yes,Medium,64.9,16.225,-5.099999999999994,1
946,1,18,6,6,77,3,72,Yes,Low,88.9,14.816666666666668,16.900000000000006,2
947,1,21,5,5,87,6,78,Yes,High,90.3,18.06,12.299999999999995,2
948,0,18,2,6,88,6,69,Yes,High,64.0,32.0,-5.0,1
949,0,20,6,6,75,1,85,No,High,87.5,14.583333333333334,2.5,2
950,1,18,3,6,94,0,76,No,Low,72.6,24.2,-3.4000000000000057,1
951,1,18,8,5,90,7,90,Yes,Medium,105.0,13.125,15.0,2
952,0,20,2,4,63,7,67,Yes,Low,56.7,28.35,-10.299999999999995,0
953,1,18,1,4,96,6,70,Yes,High,60.8,60.8,-9.200000000000005,1
954,0,19,9,7,76,7,50,No,Low,96.8,10.755555555555556,46.8,2
955,1,19,3,7,98,2,62,No,Medium,76.2,25.4,14.200000000000005,1
956,1,18,1,5,85,1,41,No,Low,39.9,39.9,-1.1000000000000014,0
957,0,21,7,8,98,6,79,Yes,High,90.0,12.857142857142858,11.0,2
958,1,20,5,4,63,7,80,No,Medium,69.9,13.98,-10.099999999999994,1
959,0,19,5,7,89,0,66,No,Low,79.1,15.82,13.099999999999994,1
960,1,21,1,4,89,9,74,No,Low,53.3,53.3,-20.700000000000003,0
961,1,18,9,5,81,8,41,No,Medium,82.7,9.18888888888889,41.7,1
962,1,21,7,5,70,3,78,No,Medium,78.2,11.171428571428573,0.2000000000000028,1
963,0,17,8,8,61,3,76,Yes,High,95.7,11.9625,19.700000000000003,2
964,1,19,9,8,71,2,60,Yes,Medium,88.3,9.81111111111111,28.3,2
965,1,18,6,5,89,5,44,Yes,High,76.3,12.716666666666669,32.3,1
966,1,20,5,7,95,0,91,Yes,Low,85.9,17.18,-5.099999999999994,2
967,1,18,6,4,77,5,84,No,High,85.7,14.283333333333331,1.7000000000000028,2
968,0,20,2,6,85,1,60,Yes,Low,57.5,28.75,-2.5,0
969,0,18,4,8,66,8,68,Yes,Medium,71.0,17.75,3.0,1
970,1,21,3,6,60,1,59,Yes,Low,50.6,16.866666666666667,-8.399999999999999,0
971,0,21,7,7,85,6,77,No,Medium,92.3,13.185714285714283,15.299999999999995,2
972,1,21,9,8,82,0,59,Yes,Low,83.2,9.244444444444444,24.200000000000003,1
973,1,17,5,6,85,6,89,No,Low,87.1,17.419999999999998,-1.9000000000000057,2
974,1,20,6,7,65,4,64,No,Low,70.1,11.683333333333332,6.099999999999994,1
975,0,21,2,4,65,7,41,No,Low,53.9,26.95,12.9,0
976,0,17,3,7,67,3,71,Yes,High,71.5,23.83333333333333,0.5,1
977,0,20,3,8,83,9,65,No,Low,70.9,23.633333333333336,5.900000000000006,1
978,0,18,9,5,81,6,45,Yes,High,95.3,10.588888888888889,50.3,2
979,0,17,7,4,78,5,80,Yes,Medium,82.4,11.771428571428572,2.4000000000000057,1
980,0,19,8,6,96,4,42,Yes,Medium,84.6,10.575,42.6,1
981,0,17,9,8,77,3,72,No,High,103.9,11.544444444444444,31.90000000000001,2
982,0,17,6,5,90,6,40,No,Medium,75.0,12.5,35.0,1
983,0,20,4,7,96,4,90,Yes,Medium,91.8,22.95,1.7999999999999972,2
984,1,18,1,5,89,4,44,No,Low,41.3,41.3,-2.700000000000003,0
985,0,19,8,8,92,0,52,No,Low,80.4,10.05,28.40000000000001,1
986,0,21,7,8,69,1,58,No,Low,79.9,11.414285714285716,21.90000000000001,1
987,0,21,2,5,96,4,51,Yes,High,68.2,34.1,17.200000000000003,1
988,0,17,8,7,71,2,87,No,High,92.1,11.5125,5.099999999999994,2
989,0,20,5,5,89,1,64,No,Medium,74.3,14.86,10.299999999999995,1
990,0,20,7,8,86,3,90,Yes,Low,94.8,13.542857142857144,4.799999999999997,2
991,0,21,4,8,98,3,74,No,High,82.0,20.5,8.0,1
992,0,19,5,6,68,3,51,Yes,High,59.8,11.96,8.799999999999997,0
993,0,18,8,6,80,3,69,No,Low,99.6,12.45,30.599999999999994,2
994,0,19,1,4,71,2,44,No,High,48.9,48.9,4.899999999999999,0
995,0,18,1,8,88,6,73,No,Low,61.6,61.6,-11.4,1
996,1,21,4,6,92,8,61,No,Medium,65.0,16.25,4.0,1
997,1,18,3,5,74,4,78,No,Medium,65.4,21.8,-12.599999999999994,1
998,0,20,2,7,61,3,52,No,Medium,45.1,22.55,-6.899999999999999,0
999,0,17,3,5,98,1,86,Yes,Low,82.8,27.6,-3.200000000000003,1
1000,1,17,1,7,77,1,93,No,High,60.3,60.3,-32.7,1
1001,0,21,1,6,62,4,42,No,Medium,34.4,34.4,-7.600000000000001,0
1002,1,20,6,4,66,6,92,No,Medium,89.6,14.933333333333332,-2.4000000000000057,2
1003,1,19,5,5,77,9,59,Yes,Medium,73.7,14.74,14.700000000000005,1
1004,1,20,8,5,97,9,70,Yes,High,96.1,12.0125,26.099999999999994,2
1005,1,17,2,5,96,8,44,Yes,High,63.4,31.7,19.4,1
1006,1,17,4,7,92,6,63,No,Low,65.8,16.45,2.799999999999997,1
1007,0,20,8,6,90,4,79,No,Medium,95.6,11.95,16.599999999999994,2
1008,1,20,6,5,70,9,93,Yes,High,88.2,14.7,-4.799999999999997,2
1009,0,17,1,5,63,9,72,Yes,Low,58.7,58.7,-13.299999999999995,0
1010,0,19,4,4,77,9,47,Yes,Medium,68.9,17.225,21.90000000000001,1
1011,1,21,1,4,63,5,63,No,High,49.1,49.1,-13.9,0
1012,1,21,2,6,93,2,89,Yes,High,78.5,39.25,-10.5,1
1013,0,20,5,6,88,4,59,No,Low,76.0,15.2,17.0,1
1014,1,21,8,8,83,7,55,No,Medium,88.9,11.1125,33.900000000000006,2
1015,1,17,8,4,81,0,89,No,Medium,104.9,13.1125,15.900000000000006,2
1016,0,17,3,8,61,0,91,Yes,High,59.7,19.9,-31.3,0
1017,0,20,4,7,65,6,51,No,Medium,64.9,16.225,13.900000000000006,1
1018,1,20,6,8,84,4,52,Yes,Low,80.0,13.333333333333334,28.0,1
1019,0,20,3,5,80,4,84,Yes,High,67.6,22.53333333333333,-16.400000000000006,1
1020,1,19,2,8,75,0,81,Yes,High,65.9,32.95,-15.099999999999994,1
1021,1,21,6,6,90,8,78,Yes,Low,85.2,14.2,7.200000000000003,2
1022,1,20,5,7,73,0,64,No,High,68.5,13.7,4.5,1
1023,0,18,5,5,98,4,85,No,Medium,79.4,15.88,-5.599999999999994,1
1024,0,18,5,8,87,9,71,No,Medium,80.5,16.1,9.5,1
1025,0,17,5,7,91,8,63,No,High,80.5,16.1,17.5,1
1026,0,21,3,7,87,3,87,Yes,Low,80.9,26.96666666666667,-6.099999999999994,1
1027,0,20,7,5,68,7,86,Yes,Low,89.8,12.828571428571427,3.799999999999997,2
